tmdb_id,series,status,release_date,runtime,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,cast,crew,videos
157232,Bestseller,Ended,2022-02-18,35,"A novelist who is facing writer's block, meets a budding writer. Desperate, he decides to use her story for his next novel. At the same time, a film assistant is planning something vicious to destroy him and his close ones.",5.6,5,Drama,,Bestseller,/vIU4GLVjti8s0PMFpijFqbPsnZN.jpg,/6NPI2c00GPS8lSCyy1IzxvimVsV.jpg,0.7361,hi,Miniseries,8,1,https://www.primevideo.com/detail/0OKI1XSRZS2VBQIWFKT6LH3GCD,Vaishnavi Karmarkar as Shalu | Mandar Gokhale as Main Cop | Lalita Amrutkar as Savita | Suchitra Pillai as Sukanya,Anvita Dutt (Writer) | Mukul Abhyankar (Director) | Althea Kushal (Writer) | Siddharth P. Malhotra (Producer) | Sapna Malhotra (Producer),
103759,Betaal,Ended,2020-05-24,45,A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,6.5,181,"Action & Adventure, Drama","village, zombie, battle, genocide, military",Betaal,/87nmt1R1W34fNOb31fvDnw15fUa.jpg,/tPUEME9NpRo4l3lxdVJRwp5stx5.jpg,1.077,hi,Miniseries,4,1,https://www.netflix.com/title/81061789,Vineet Kumar Singh as Vikram Sirohi | Aahana Kumra as DC 'Ahu' Ahluwalia | Suchitra Pillai as Commandant Tyagi | Manjiri Pupala as Puniya | Jatin Goswami as Assad Akbar | Jitendra Joshi as Ajay Mudhalvan | Siddharth Menon as Nadir Haq,Nikhil Mahajan (Director) | Suhani Kanwar (Writer) | Patrick Graham (Director) | Patrick Graham (Writer),"Betaal Official Trailer | Viineet Kumar, Aahana Kumra, Suchitra Pillai | 24 May | Netflix India (Trailer): YSEVaVc-nOo"
209183,Better,Canceled,2023-02-13,59,"After a family tragedy is narrowly averted, a corrupt police detective undergoes a painful moral awakening and decides to put right twenty years of wrongdoing but satisfying her newfound conscience won't be straightforward.",6.4,19,"Drama, Crime","detective, police corruption, moral reformation",Better,/bVkFNpY3U1yFL8sjErs6cJ6gHJ7.jpg,/dVtsFRWmwOS44Ek9GKbM2eiTrRz.jpg,1.7413,en,Scripted,5,1,https://www.bbc.co.uk/programmes/p0dvdvxq,Leila Farzad as Lou Slack | Lucy Black as DCI Sandy Mosby | Olivia Nakintu as DC Esther Okoye | Carolin Stoltz as Alma McHugh | Andrew Buchan as Col McHugh | Samuel Edward-Cook as Ceri Davies | Gavin Spokes as DI Phil Cowper | Mark Monero as Curtis 'Lord' Roy | Zak Ford-Williams as Owen Davies | Anthony Lewis as DC Ibbotson | Garry Cooper as Peter 'Bulgey' Donovan | Junade Khan as DS Khan,Andy Kitching (Producer),Trailer (Trailer): _knQ-dF0MzE
60059,Better Call Saul,Ended,2015-02-08,0,"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".",8.691,5579,"Crime, Drama","new mexico, moral conflict, crooked lawyer, prequel, romance, dark comedy, tragedy, lawyer, brother against brother, spin off, albuquerque, new mexico, criminal lawyer, fall from grace, neo-noir, mexican cartel, legal drama",Better Call Saul,/zjg4jpK1Wp2kiRvtt5ND0kznako.jpg,/hPea3Qy5Gd6z4kJLUruBbwAH8Rm.jpg,62.8507,en,Scripted,63,6,https://www.sonypictures.com/tv/bettercallsaul,Bob Odenkirk as Jimmy McGill | Jonathan Banks as Mike Ehrmantraut | Rhea Seehorn as Kim Wexler | Tony Dalton as Lalo Salamanca | Giancarlo Esposito as Gus Fring,Jenn Carroll (Producer) | James Powers (Producer) | Bob Odenkirk (Producer) | Dave Porter (Original Music Composer),International Trailer (Trailer): HN4oydykJFc | Netflix Trailer (Trailer): NWbrE9HxucA | UK & Ireland Teaser (Teaser): EujKha0HQGo | Extended Trailer (Trailer): l1xIGfVFb-U | The Song (Featurette): mGsC_LO3oFY
39754,Between Two Ferns with Zach Galifianakis,Ended,2008-01-04,4,Host Zach Galifianakis conducts celebrity interviews sitting with his guests between two potted ferns.,7.509,111,"Comedy, Talk",,Between Two Ferns with Zach Galifianakis,/puvJM8LPlp5YttZByZ259A87XQT.jpg,/sw88XQ9O4BozRo5VCAIkseVRjiq.jpg,3.3481,en,Scripted,21,1,https://www.funnyordie.com/between-two-ferns,Zach Galifianakis as Self - Host,,
116612,Beyond Evil,Ended,2021-02-19,0,"As a killing resembling a cold case resurfaces in a small town, the chase for the truth falls on two policemen who each harbor secrets of their own.",8.5,164,"Drama, Crime, Mystery","corruption, detective, trauma, investigation, police, psychopath, murder, serial killer, death, incident, mother son relationship, suspense, psychological manipulation",괴물,/qvR2V6BlXrJ7VTuhEfnXc4rTJTR.jpg,/qCKFi1v109vOEHlc02AJFpBcS79.jpg,5.3592,ko,Scripted,16,1,https://tv.jtbc.joins.com/beyondevil,Shin Ha-kyun as Lee Dong-sik | Yeo Jin-goo as Han Joo-won | Choi Dae-hoon as Park Jung-je | Choi Sung-eun as Yoo Jae-yi | Kim Shin-rock as Oh Ji-hwa | Cheon Ho-jin as Nam Sang-bae | Park Ji-hoon as Kwon Hyuk | Choi Jin-ho as Han Ki-hwan | Kil Hae-yeon as Do Hae-won | Heo Sung-tae as Lee Chang-jin | Nam Yoon-su as Oh Ji-hoon | Lee Gyu-hoe as Kang Jin-mook | Kang Min-ah as Kang Min-jung | Kang You-seok as Im Gyu-seok | Jeong Gyu-su as Jung Cheol-moon,Sim Na-yeon (Director) | Kim Soo-jin (Writer),Beyond Evil | Official Trailer | Netflix [ENG SUB] (Trailer): zQCOdcBAWtU
234674,Beyond Goodbye,Ended,2024-11-14,0,"After losing her fiancé in an accident, Saeko feels an inexplicable connection to a stranger — who, by a twist of fate, received his heart and memories.",7.827,26,Drama,"hawaii, romance, transplant, organ donation, heart transplant, death of fiancé, hokkaido, japan, melodrama",さよならのつづき,/zfBIufqT9QcupV17pEqQuGk29Io.jpg,/70mJMLCmWdVNSUPFOvvcS2TOoqz.jpg,2.6598,ja,Scripted,8,1,https://www.netflix.com/title/81512200,Kasumi Arimura as Saeko Sugawara | Kentaro Sakaguchi as Kazumasa Naruse | Eita Okuno as Kengo Inoue | Ayumi Ito as Midori Tateishi | Toma Ikuta as Yusuke Nakamachi | Issey Ogata as Shinoda | Kanji Furutachi as Train Conductor | Tomokazu Miura as Hiro | Yuri Nakamura as Miki | Yuki Saito as Yuriko Nakamachi | Yoshiko Miyazaki as Hiroko Sato,Teppei Chikami (Producer) | Aska Matsumiya (Original Music Composer) | Kosuke Yamada (Director of Photography) | Jun Kurosawa (Producer),Beyond Goodbye | Official Trailer | Netflix (Trailer): Xs-cqLpCuzo | Official Teaser [ENG SUB] (Teaser): PXZuMwLm-Kc
205072,Beyond Paradise,Returning Series,2023-02-24,60,"After leaving paradise and seeking a quieter life, Humphrey has taken a job as Detective Inspector in his fiancée Martha's hometown. But with the high crime rate, maybe things will be louder than expected.",6.6,31,"Drama, Crime","police, spin off, devon",Beyond Paradise,/3tgOqB3Eo5DLR9ZcU2GYX2ajsYl.jpg,/zlFXtd5UxmtgWfP5mxDYaaYAO3v.jpg,8.3296,en,Scripted,18,3,https://www.bbc.co.uk/programmes/m001jg5h,Kris Marshall as DI Humphrey Goodman | Sally Bretton as Martha Lloyd | Zahra Ahmadi as DS Esther Williams | Dylan Llewellyn as PC Kelby Hartford | Felicity Montagu as Margo Martins,,Beyond Paradise | What To Expect | BritBox (Featurette): C2AAKmqSgTc | Beyond Paradise Behind the Scenes (Behind the Scenes): V_wMpvm7sn0 | Beyond Paradise - Trailer | BBC (Trailer): ODkrQwbVNdA
61695,Beyond the Boundary,Ended,2013-10-02,24,"The dark fantasy follows a high school sophomore named Akihito Kanbara. Although the boy appears human, he is half Youmu and invulnerable to wounds because he can heal quickly. One day, Akihito meets freshman Mirai Kuriyama when it seems she is about to jump from the school rooftop. Mirai is isolated because of her ability to manipulate blood, which is considered heresy among members of the spirit world. Disturbing events begin to unfold after Akihito saves Mirai.",8.2,303,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy","monster, immortality, romance, school life, anime, based on light novel",境界の彼方,/6cmtMbEZAYm3aWzthFRk6048LFi.jpg,/93I7zPn0Afvp126PqNR3FdugNXH.jpg,5.8286,ja,Scripted,12,1,http://anime-kyokai.com/,KENN as Akihito Kanbara (voice) | Risa Taneda as Mirai Kuriyama (voice) | Ayako Kawasumi as Izumi Nase (voice) | Yuri Yamaoka as Ai Shindou (voice) | Moe Toyota as Sakura Inami (voice) | Minori Chihara as Mitsuki Nase (voice) | Masaya Matsukaze as Miroku Fujima (voice) | Naomi Shindo as Ayaka Shindou (voice) | Hiromi Konno as Yayoi Kanbara (voice) | Akeno Watanabe as Shizuku Ninomiya (voice) | Tatsuhisa Suzuki as Hiroomi Nase (voice),Shinichi Nakamura (Producer) | Riri Senami (Producer) | Masumi Itou (Original Music Composer) | Nagomu Torii (Novel) | Ryuta Nakagami (Director of Photography) | Shigeru Saito (Producer) | Gou Tanaka (Producer),Beyond the Boundary Complete Season Collection Trailer (Trailer): 46oBVKWEVUo | Beyond the Boundary English Dub Trailer - The Demons In All of Us (Trailer): 1RTWEP1B9oo | Beyond the Boundary - Opening (Opening Credits): h2pqW8qYhSI
248065,Big Girls Don’t Cry,Returning Series,2024-03-14,0,"In this coming-of-age drama series, five schoolgirls staying away from home find solace and friendship in each other. But their bonds are tested when they realize people change as they grow up. Welcome to Vandana Valley.",5.0,3,Drama,"leaving one's family, female friendship, girls' boarding school, growing up, coming of age, high school friends, teacher student relationship, school teacher, lgbt teen, teachers and students, group of girls, girlfriends, high school romance, lesbian romance, high school principal",Tenzin Lhakyila,/xWyQuJZeLip1XICnCaM3ltcLVc7.jpg,/gZ0rtlNwpFkDydegv59zo1Yuvxz.jpg,3.3093,en,Scripted,7,1,https://www.primevideo.com/detail/0NY98XINHZ4HY6UQGKW9AYFTTE,"Tenzin Lhakyila as Jayshree ""JC"" Chhetri | Aneet Padda as Roohi Ahuja | Akshita Sood as Dia Malik | Afrah Sayed as Noor Hassan | Avantika as Leah ""Ludo"" Joseph | Dalai as Anandita ""Pluggy"" Rawat | Vidushi as Kavya Yadav | Pooja Bhatt as Anita Verma | Zoya Hussain as Aliya Lamba | Loveleen Mishra as Miss. Jeanette | Manjoree Kar as Manjoree Kar | Himanshi Pandey as Vidushi | Suchitra Pillai as Khanna Ma'am | Tanya Abrol as PT Amrit",Sudhanshu Saria (Writer) | Adwitiya Kareng (Writer) | Sunayana Kumari (Writer) | Radhika Malhotra (Writer) | Ashi Dua Sara (Producer) | Cherin Paul (Director of Photography) | Kabir Tejpal (Director of Photography) | Karan Kapadia (Director) | Sudhanshu Saria (Director) | Nitya Mehra (Director),Official Trailer (Trailer): zDWitk6y0sk | Official Teaser (Teaser): A4PmIIdLKmk
68665,Big Hero 6 The Series,Ended,2017-11-20,21,"Picking up immediately following the events in the feature film, these are the continuing adventures and friendship of 14-year-old tech genius Hiro and his compassionate, cutting-edge robot Baymax. As the new prodigy at San Fransokyo Institute of Technology, Hiro now faces daunting academic challenges and the social trials of being the little man on campus. Off campus, the stakes are raised for the high-tech heroes as they must protect their city from an array of scientifically enhanced villains.",7.6,84,"Action & Adventure, Animation, Comedy, Family","hero, robot, boy genius, superhero team",Big Hero 6 The Series,/ldG4xXImCPyv5U5gbRmlB8On842.jpg,/mCt3coepPkF6QlDQSO9tqI46yIV.jpg,15.1766,en,Scripted,65,3,http://disneynow.go.com/shows/big-hero-6-the-series,Scott Adsit as Baymax (voice) | Ryan Potter as Hiro (voice) | Jamie Chung as Go Go (voice) | Khary Payton as Wasabi (voice) | Genesis Rodriguez as Honey Lemon (voice) | Maya Rudolph as Aunt Cass (voice) | Brooks Wheelan as Fred (voice) | David Shaughnessy as Heathcliff (voice),,Trailer | Big Hero 6 The Series | Disney Channel (Trailer): uapgLQveCYM | Sneak Peek | Big Hero 6 The Series | Disney XD (Teaser): uI6rYkBdmR8 | Series Teaser | Big Hero 6 The Series | Disney XD (Teaser): MB2dBAMdhh0 | Big Hero 6 The Series - Sneak Peek | Comic-Con 2017  | Disney XD (Teaser): fp-R-mmuJtw | Theme Song | Big Hero 6 The Series | Disney XD (Opening Credits): TeNwMzQEaYk
206561,Big Little Lies,Ended,1983-05-26,25,"Tenmaru is the prince of the monster world who has accidentally let out to the human world, 108 atrocious monsters that were sealed in. In order to return them, he went to the human world with his follower.",0.0,0,"Animation, Action & Adventure, Comedy",anime,こてんぐテン丸,/yaeziawb1TglllrvzkggGgJr2Ok.jpg,/h2StsYAqWhjSTP5O0Awo9aAByo3.jpg,3.4013,ja,Scripted,19,1,,Reiko Suzuki as おばあちゃん | Hiroshi Ôtake as がんばり入道 | Shigeru Chiba as ぼろがっぱ | Minori Matsushima as クロ | Toshiko Fujita as テン丸 | TARAKO as ニーナ | Akie Yasuda as ヨーコ | Kiyonobu Suzuki as 油すまし,Tadaaki Yamazaki (Screenplay) | Akiyoshi Sakai (Screenplay) | Katsuhiko Taguchi (Screenplay) | Hiroshi Shidara (Director) | Toyohiro Andô (Screenplay) | Hiroyasu Yamaura (Screenplay),
96716,Big Shot,Canceled,2021-04-16,0,"After getting ousted from his job in the NCAA for throwing a chair at a referee, a hothead men’s basketball coach Marvyn Korn must take a job at Westbrook School for Girls, a private all-girls high school, in an effort to redeem what's left of his career and reputation.",7.957,334,"Family, Drama, Comedy","basketball, high school sports, teenage girl, redemption, basketball team, dramedy, basketball coach",Big Shot,/yBFqTVoQsFg53ein34BKbn7SU8Z.jpg,/oNw5yVJLF8ouKHjXZlIVhseVcyv.jpg,7.6829,en,Scripted,20,2,https://www.disneyplus.com/series/big-shot/1mLvxzF5fhXK,John Stamos as Marvyn Korn | Jessalyn Gilsig as Holly Barrett | Sophia Mitri Schloss as Emma Korn | Nell Verlaque as Louise Gruzinsky | Tiana Le as Destiny Winters | Sara Echeagaray as Ava Navarro | Tisha Custodio as Carolyn 'Mouse' Smith | Cricket Wampler as Samantha 'Giggles' Finkman | Yvette Nicole Brown as Sherilyn Thomas,Michael Petok (Producer) | Chris Marrs (Producer),Official Trailer (Trailer): Z6ET4N6Sfhs
100010,Big Sky,Canceled,2020-11-17,43,"Private detective Cassie Dewell partners with ex-cop Jenny Hoyt on a search for two sisters who have been kidnapped by a truck driver on a remote highway in Montana. When they discover that these are not the only girls who have disappeared in the area, they must race against the clock to stop the perpetrator before another woman is taken.",7.221,269,"Crime, Drama, Mystery","montana, based on novel or book, kidnapping, fugitive, overbearing mother, truck driver, private detective, crooked cop, mother son relationship",Big Sky,/4CUK42x0TvcWvuRXfjAFQlCeRdf.jpg,/qdZCF4FXQwOgkd8PIIQelbDqAYO.jpg,9.5945,en,Scripted,47,3,https://abc.com/shows/big-sky,Katheryn Winnick as Jenny Hoyt | Kylie Bunbury as Cassie Dewell | Dedee Pfeiffer as Denise Brisbane | J. Anthony Pena as Deputy Mo Poppernak | Jensen Ackles as Beau Arlen | Jamie-Lynn Sigler as Tonya Wallis,,Big Sky Season 1 Trailer | Rotten Tomatoes TV (Trailer): cNrqE1axFNk
223785,Billionaire Island,Returning Series,2024-09-12,0,The ruthless owner of a Norwegian fish farming company plans a hostile takeover of her local rival to become the world's largest salmon producer.,6.8,17,"Comedy, Drama","norway, salmon, fish farming",Milliardærøya,/vZXSWqFklMIncnGCZVuyul9yNgF.jpg,/gOcLQ4IBpLfV5rjCOj3WMr5dpl2.jpg,1.3804,no,Scripted,6,1,https://www.netflix.com/title/81615974,,Gudny Hummelvoll (Producer),Official Trailer [Subtitled] (Trailer): beyM5ngTZZM
138971,Billy the Kid,Returning Series,2022-04-24,51,"An epic romantic adventure series based on the life of famous American outlaw Billy the Kid — from his humble Irish roots, to his early days as a cowboy and gunslinger in the American frontier, to his pivotal role in the Lincoln County War and beyond.",7.4,123,"Western, Drama","gunslinger, card game, new mexico, fast draw, cattle rustling, outlaw gang, american frontier",Billy the Kid,/hwPPA0sqlU9kGRHDDyl4cVp4Vum.jpg,/wk00DBQ4hmAInKSDw4s7eX3jCAj.jpg,6.9494,en,Scripted,16,2,https://www.epix.com/series/billy-the-kid,Tom Blyth as Billy The Kid | Daniel Webber as Jesse Evans | Veronica Long as Manuela Bowdre | Lisa Chandler as Susan McSween | Nuria Vega as Dulcinea Del Tobosco | Alex Roe as Pat Garrett | Brendan Fletcher as George Coe | Luke Camilleri as Alexander McSween | Shaun Benson as John Riley | Sean Owen Roberts as Bob Olinger | Josh Cruddas as Fred Waite | Horatio James as Charlie Bowdre,,Season 1 Trailer (Trailer): _Cw8v1CP9W0 | Official Tease (Teaser): ks2xHgBcA-0
100074,Biohackers,Canceled,2020-08-20,44,Mia goes to medical school to get close to a professor she suspects had a hand in her past family tragedy and gets tangled in the world of biohacking.,7.3,356,"Drama, Sci-Fi & Fantasy, Action & Adventure, Mystery","biotechnology, genetics, revenge, villainess, university, genetic engineering, medical student, vengeance, biohacker, suspenseful",Biohackers,/xjcOhP2ETe8q3Zm0aIiKWJyp85x.jpg,/3N85J8xXehqLp17P9zCImgOf0u1.jpg,2.8563,de,Scripted,12,2,https://www.netflix.com/title/81011660,Luna Wedler as Mia Akerlund | Jessica Schwarz as Tanja Lorenz | Adrian Julius Tillmann as Jasper | Thomas Prenn as Niklas | Jing Xiang as Chen-Lu | Caro Cult as Lotta | Sebastian Jakob Doppelbauer as Ole | Josh Universe as Josiah,Miriam Rechel (Writer) | Christian Ditter (Writer) | Christian Ditter (Director) | Tim Trachte (Director) | Tanja Bubbel (Writer),Biohackers | Official Trailer | Netflix (Trailer): atHBOUvgBI8
155537,Black Bird,Ended,2022-07-07,0,"As Jimmy Keene begins a 10-year prison sentence, he gets an incredible offer: If he can elicit a confession from suspected killer Larry Hall, Jimmy will be freed. Completing this mission becomes the challenge of a lifetime.",8.108,726,"Drama, Crime","prison, based on novel or book, illinois, indiana, usa, drug dealer, deal, investigation, missouri, based on true story, serial killer, miniseries, criminal, 1990s, father son relationship, fbi agent, attorney",Black Bird,/qu312pwM61NPTr7nexvovCClDNP.jpg,/o2C222QdW4dmoyd2dgPlnCcI3cW.jpg,13.4715,en,Miniseries,6,1,https://tv.apple.com/show/umc.cmc.30gx1y8nwthydkrvhqu156p3,Taron Egerton as James 'Jimmy' Keene | Paul Walter Hauser as Larry Hall | Sepideh Moafi as Lauren McCauley | Greg Kinnear as Brian Miller | Ray Liotta as James 'Big Jim' Keene,Stuart Braithwaite (Original Music Composer) | Dominic Aitchison (Original Music Composer) | Martin Bulloch (Original Music Composer) | Barry Burns (Original Music Composer) | Natalie Kingston (Director of Photography),Opening Title Sequence (Opening Credits): fMihMPorxKU | An Inside Look: The Story of Jimmy Keene (Featurette): ib0nJD4kcCc | Official Trailer (Trailer): aH1FOkJys3Y
50712,Black Butler,Returning Series,2008-10-02,24,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian.",7.8,215,"Animation, Comedy, Drama, Mystery, Sci-Fi & Fantasy","london, england, circus, detective, butler, kidnapping, magic, supernatural, victorian england, revenge, dark comedy, gore, coming of age, bromance, based on manga, demon, historical, super power, united kingdom, dark fantasy, angst, shounen, anime, bishounen, drastic change of life, shinigami",黒執事,/iXGs130TRoUplHf0o86zp9MqAYc.jpg,/5U0dYTkHXPhoExNnEm5iKrpDqtr.jpg,24.9083,ja,Scripted,61,5,http://www.kuroshitsuji.tv,,Ryu Kawasaki (Original Music Composer) | Ryo Kawasaki (Original Music Composer),Black Butler Complete Blu-ray Set Trailer (Trailer): EoipHZFNXv0 | Black Butler: Season 1 - Official Trailer (Trailer): S8j5iEklHyI | Black Butler: Book of Circus - Opening | Enamel (Opening Credits): M22jx3PNxr0
208691,Black Butterflies,Ended,2022-09-22,50,"Low on inspiration for his second book, a gloomy novelist agrees to write a memoir for a dying man — and swiftly becomes part of his bloodstained past.",6.8,70,"Crime, Drama","serial killer, criminal investigation, fictional biography",Les Papillons noirs,/ge19H0tu8EAfpmyOjCVL1p980h2.jpg,/jH6GxkrfKxAf6vnX2EOdf364rEe.jpg,2.3414,fr,Miniseries,6,1,https://www.arte.tv/fr/videos/RC-022862/les-papillons-noirs/,Nicolas Duvauchelle as Adrien | Niels Arestrup as Albert Desiderio | Axel Granberger as Albert jeune | Alyzée Costes as Solange Martin | Brigitte Catillon as Catherine Winckler | Marie Denarnaud as Mathilde | Lola Créton as Catherine jeune | Henny Reents as Nastya Schreiber | Alice Belaïdi as Nora Arezki | Sami Bouajila as Carrel | Clara Blanchet as Solange (10 ans) | Mélian Guillermo as Albert (10 ans) | Valentino Genitoni Alati as Adrien (4 ans) | Willy Thomas as Bert | Bert Haelvoet as Klaas,Olivier Abbou (Director) | Bruno Merle (Producer) | Olivier Abbou (Producer) | Matthieu Elkaïm (Producer) | Myriam Gharbi-de Vasselot (Producer) | Julien Dewolf (Producer) | Antoine Sanier (Director of Photography),
73223,Black Clover,Ended,2017-10-03,24,"Asta and Yuno are two orphans who want the same thing: to become the Wizard King. Locked in a friendly rivalry, they work hard towards their goal. While Yuno excels at magic, Asta has a problem uncommon in this world: he has no powers! But, on the day they receive their grimoires, they surprise everyone. To reach their goal, they’ll each find their own path to greatness—with or without magic.",8.5,1940,"Action & Adventure, Animation, Comedy","magic, based on manga, super villain, wizard, shounen, anime, fantasy",ブラッククローバー,/kaMisKeOoTBPxPkbC3OW7Wgt6ON.jpg,/4RzRtLMlTeJvpvvdXDe854VLEG8.jpg,17.571,ja,Scripted,170,1,http://bclover.jp,"Gakuto Kajiwara as Asta (voice) | Nobunaga Shimazaki as Yuno (voice) | Kana Yuuki as Noelle Silva (voice) | Junichi Suwabe as Yami Sukehiro (voice) | Genki Muro as Magna Swing (voice) | Ayumu Murase as Luck Voltia (voice) | Jun Fukuyama as Finral Roulacase (voice) | Satoshi Hino as Gauche Adlai (voice) | Kiyono Yasuno as Charmy Papittoson (voice) | Nana Mizuki as Vanessa Enoteca (voice) | Minami Takahashi as Grey (voice) | Masayuki Akasaka as Grey, Transformed (voice) | Kenichirou Matsuda as Gordon Agrippa (voice) | Hikaru Midorikawa as Zora Ideale (voice) | Takuma Terashima as Klaus Lunette (voice)",Minako Seki (Original Music Composer) | Hatsuo Nara (Producer) | Tomoyuki Kunii (Director of Photography) | Maiko Isogai (Producer) | Masahiro Sugasawa (Producer),Black Clover Season 1 - Official Trailer (Trailer): QwNWY6z93O4 | Private Video (Opening Credits): GaV8dk-3kuo | Black Clover - Opening 3 | Black Rover (Opening Credits): dUiDZJMPh-s | Opening 1 | Distant Future - Kankaku Piero (Opening Credits): _6KZI74zKfE | Opening 2 | PAiNT it BLACK - BiSH (Opening Credits): 5zSx8QD-fkA
225385,Black Doves,Returning Series,2024-12-05,0,"When a spy posing as a politician's wife learns her lover has been murdered, an old assassin friend joins her on a quest for truth — and vengeance.",7.157,252,"Action & Adventure, Mystery, Crime","holiday, espionage, female protagonist, thriller, christmas thriller",Black Doves,/uoXtkm2P4HPPL8T3IBJ02G3hCC4.jpg,/hP5pMJfxbY9p72LgEY6j9qGidtE.jpg,10.2149,en,Scripted,6,1,https://www.netflix.com/title/81682935,Keira Knightley as Helen Webb | Ben Whishaw as Sam Young | Sarah Lancashire as Mrs. Reed,Harry Munday (Producer) | Martin Phipps (Original Music Composer),Ben Whishaw & Keira Knightley look back on tight stunts and chilling in cars for Black Doves | BAFTA (Featurette): x5pPT917hlI | Official Trailer #2 (Trailer): shzJzjVscno | Official Trailer (Trailer): 1R0d2jW7a-I | Date Announcement (Clip): GtzZO0C--xc
110344,Black Narcissus,Ended,2020-11-23,60,"Himalayas, 1934. A remote clifftop palace once known as the ‘House of Women’ holds many dark secrets. When the young nuns of St. Faith attempt to establish a mission there, its haunting mysteries awaken forbidden desires that seem destined to repeat a terrible tragedy. Adaptation of the 1939 novel by Rumer Godden.",6.709,122,Drama,"himalaya mountain range, nun, based on novel or book, forbidden love, convent (nunnery), 1930s",Black Narcissus,/a2N8V5ELOgoU34tbOOxkY7TJIdL.jpg,/eHibmWwHC10Z9bA2o1GTDc87ikP.jpg,3.8831,en,Miniseries,3,1,https://www.fxnetworks.com/shows/black-narcissus,Gemma Arterton as Sister Clodagh | Alessandro Nivola as Mr. Dean | Aisling Franciosi as Sister Ruth | Diana Rigg as Mother Dorothea | Jim Broadbent as Father Roberts | Rosie Cavaliero as Sister Briony | Karen Bryson as Sister Philippa | Patsy Ferran as Sister Blanche | Nila Aalia as Angu Ayah | Kulvinder Ghir as General Toda Rai | Chaneil Kular as Dilip Rai | Dipika Kunwar as Kanchi | Gina McKee as Sister Adela | Soumil Malla as Joseph Anthony | Gianni Gonsalves as Srimati Rai,Cahal Bannon (Producer) | Gautam Dhimal (Producer) | Anne Dudley (Original Music Composer) | Charlotte Bruus Christensen (Director of Photography),Paradise. Perversion. Sanctuary. Sin. - BBC Trailer (Trailer): A_u4f6Z54MM | First Look (Featurette): VI7yXT1Eqyc | BBC Trailer (Trailer): EVGGKyjPBWI
47665,Black Sails,Ended,2014-01-25,60,"The pirate adventures of Captain Flint and his men twenty years prior to Robert Louis Stevenson’s classic “Treasure Island.” Flint, the most brilliant and most feared pirate captain of his day, takes on a fast-talking young addition to his crew who goes by the name John Silver. Threatened with extinction on all sides, they fight for the survival of New Providence Island, the most notorious criminal haven of its day – a debauched paradise teeming with pirates, prostitutes, thieves and fortune seekers, a place defined by both its enlightened ideals and its stunning brutality.",7.6,1331,"Drama, Action & Adventure","pirate, historical fiction, period drama, swashbuckler",Black Sails,/mZcSwrDdw6cdOVgXm496DgwrQcQ.jpg,/mBHcWrRAtkRo9YgcHm1cUdLuyQ8.jpg,14.5266,en,Scripted,38,4,https://www.starz.com/series/blacksails,"Toby Stephens as Captain James Flint | Luke Arnold as John Silver | Hannah New as Eleanor Guthrie | Jessica Parker Kennedy as Max | Toby Schmitz as Jack Rackham | Tom Hopper as William ""Billy Bones"" Manderly | Clara Paget as Anne Bonny | Ray Stevenson as Blackbeard | Luke Roberts as Woodes Rogers",Bear McCreary (Original Music Composer),Black Sails | Official Trailer | STARZ (Trailer): rT2Y5jjBNpQ | Black Sails | Opening Title Sequence | STARZ (Opening Credits): XFTcA4QLHw0
1259,Black Scorpion,Ended,2001-01-05,45,"The City of Angels is falling apart, and crime pervades the city to the core. The mayor is corrupt, the police are inept, the city needs a figure to take control of the situation. Then in the light of day Darcy Walker is a cop, but in the dark of night she becomes the Black Scorpion. She does with a mash what she can't do with a badge. This is vigilante justice, old school style.",5.9,9,"Action & Adventure, Crime, Drama","california, vigilante, superhero, female protagonist, dirty cop, los angeles, california, police officer, female police officer, based on movie, corrupt mayor, corrupt system",Black Scorpion,/rOljmjSl0r0H0StDy5viShj42Bz.jpg,/sMZuSCiNatiLe7tDx4FA6IIvAIl.jpg,2.7053,en,Scripted,22,1,,Michelle Lintel as Det. Darcy Walker / Black Scorpion | Scott Valentine as Det. Steve Rafferty | BT as Argyle | Enya Flack as Veronica / Tender Lovin' | Guy Boyd as Capt. Henry Strickland | Shane Powers as Specs | Steven Kravitz as Slugger | Elizabeth Huett as Young Darcy,Roger Corman (Producer),
