TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
202284,Ninja Kamui,Ended,2024-02-11,24,"A team of assassins exacts a bloody retribution on Joe Logan – a former ninja who escaped his clan – and his family for betraying their ancient code. Rising from his seeming ""death,"" Joe will re-emerge as his former self – Ninja Kamui – to avenge his family and friends and bring down the very clan that made him.",8.328,294,"Animation, Action & Adventure","ninja, miniseries, anime, serious, intense",Ninja Kamui,/A7mYSloFonDcQtHTqyLqEg9rIkh.jpg,/3nmDXGCDcHbtP3Rw4vi9RD3cmmX.jpg,25.9985,en,Miniseries,13,1,https://www.adultswim.com/videos/ninja-kamui,Kenjiro Tsuda as Higan / Joe Logan (voice) | Atsushi Ono as Mike Moriss (voice),Joseph Chou (Producer) | R・O・N (Original Music Composer) | Cody DeMatteis (Producer),Official Trailer (Trailer): phzYW8uo6JM | Opening Credits (Opening Credits): 3M7bsSqAK4o | Toonami Promo (Teaser): LRM7Gmj3_xg | Trailer [Japanese with English Subs] (Trailer): Sjs6MkX9ASU | Early Preview (Clip): 7OQ4cRwa0_A
205743,No Longer Allowed in Another World,Ended,2024-07-09,0,"Pulled into an otherworldly adventure with cute sidekicks and superpowers, you’d think Osamu hit the jackpot. Nope! From a time before pixels, the early 20th-century gloomy author just wants to find a quiet place to meet his maker, not to rack up XP. Sadly, his poetic demise is constantly thwarted by inconvenient heroics. Dive into the hilariously tragic life of the most reluctant hero!",7.769,26,"Animation, Comedy, Drama, Sci-Fi & Fantasy","suicide, reincarnation, supernatural, romance, slice of life, based on manga, historical, seinen, anime, isekai",異世界失格,/bO39Vo712EVr7nxKi1X4xk4GxEm.jpg,/xOffg6d0o3XqdaZkhQApBhm1lEH.jpg,3.3542,ja,Scripted,12,1,https://isekaishikkaku.com,Hiroshi Kamiya as Osamu Dazai (voice) | Rumi Okubo as Annette (voice) | Sayumi Suzushiro as Tama (voice) | Makoto Koichi as Nir (voice) | Hina Kino as Meros (voice) | Aoi Yuki as Warderia (voice) | Mai Nakahara as Isha (voice),Jotaro Ishigami (Producer) | Fumi Miura (Producer) | Ayaka Nishimae (Producer) | Mao Higashi (Producer) | Kenichiro Suehiro (Original Music Composer),Official Trailer [Subtitled] (Trailer): WhdIjESjFCI
45527,Nodame Cantabile,Ended,2007-01-12,23,"Shinichi Chiaki is a first class musician whose dream is to play among the elites in Europe. Coming from a distinguished family, he is an infamous perfectionist; not only is he highly critical of himself, but of others as well. The only thing stopping Chiaki from leaving for Europe is his fear of flying. As a result, he's grounded in Japan.During his 4th year at Japan's top music university, Chiaki happens to meet Noda Megumi—or as she refers to herself, Nodame. On the surface, she seems to be an unkempt girl with no direction in life. However, when Chiaki hears Nodame play the piano for the first time, he is in awe at the kind of music she plays. To Chiaki's dismay, Nodame moves into the apartment next to his and finds out that she is head-over-heels in love with him.",8.1,34,"Animation, Drama, Comedy","paris, france, europe, musician, classical music, slapstick comedy, romcom, romance, slice of life, coming of age, based on manga, university, school life, orchestra conductor, anime, prodigy, josei, music",のだめカンタービレ,/cInelIGreu0mrUnA6F0YN2bRQEc.jpg,/heO0fDQB2EgHKTUvErj74ohM6Fz.jpg,11.6198,ja,Scripted,45,3,,Tomokazu Seki as Shinichi Chiaki (voice) | Ayako Kawasumi as Megumi Noda (voice) | Sayaka Ohara as Son Rui (voice) | Masaya Matsukaze as Yasunori Kuroki (voice) | Tomoko Kawakami as Elise (voice) | Shizuka Itoh as Tanya (voice) | Erika Sudou as Anna (voice) | Satomi Sato as Michelle (voice) | Masashi Ebara as Sebastiano Vieira (voice) | Showko Tsuda as Nina Lutz (voice) | Satoshi Hino as Yun Long (voice) | Hideki Nakanishi as Boyfriend (voice) | Shintaro Asanuma as Frank (voice) | Shinji Ogawa as Franz 'Milch' von Stresemann (voice) | Toshiyuki Morikawa as Jean Donnadieu (voice),Yoshio Ookouchi (Director of Photography) | Suguru Matsutani (Original Music Composer),Nodame Cantabile Trailer (Trailer): _uiAXKql0Nw
37854,One Piece Log Fish Man Island Saga,Returning Series,1999-10-20,24,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.Luffy will do anything to get the One Piece and become King of the Pirates!",8.726,4852,"Action & Adventure, Comedy, Animation","ocean, sea, boat, treasure, fight, liberation, ship, friendship, friends, pirate, based on manga, straw hat, adventurer, speculative, shounen, anime, fantasy, one piece, adventure, amused, euphoric, joyful, melodramatic",ワンピース,/cMD9Ygz11zjJzAovURpO75Qg7rT.jpg,/2rmK7mnchw9Xr3XdiTFSxTTLXqv.jpg,52.4387,ja,Scripted,1128,22,http://www.toei-anim.co.jp/tv/onep,Mayumi Tanaka as Monkey D. Luffy (voice) | Kazuya Nakai as Roronoa Zoro (voice) | Akemi Okamura as Nami (voice) | Kappei Yamaguchi as Usopp (voice) | Hiroaki Hirata as Sanji (voice) | Ikue Otani as Tony Tony Chopper (voice) | Yuriko Yamaguchi as Nico Robin (voice) | Kazuki Yao as Franky (voice) | Cho as Brook (voice) | Katsuhisa Houki as Jinbe (voice) | Reiko Takagi as Jewelry Bonney (voice) | Yohei Tadano as Dr. Vegapunk (voice),Kohei Tanaka (Original Music Composer),We're Just Getting Started Trailer (Trailer): 1KMcoJBMWE4
63926,One Punch Man,Returning Series,2015-10-05,24,"Saitama is a hero who only became a hero for fun. After three years of “special” training, though, he's become so strong that he's practically invincible. In fact, he's too strong — even his mightiest opponents are taken out with a single punch, and it turns out that being devastatingly powerful is actually kind of a bore. With his passion for being a hero lost along with his hair, yet still faced with new enemies every day, how much longer can he keep it going?",8.407,3698,"Animation, Comedy, Action & Adventure","cyborg, martial arts, monster, karate, supernatural, superhero, based on comic, parody, social commentary, alien invasion, fighting, super power, zero to hero, seinen, anime, ganges, based on webcomic or webtoon, joyous, witty, amused, joyful, optimistic, sympathetic",ワンパンマン,/jbYJuxfZMpYDalkiOnBcCv9TaL.jpg,/s0w8JbuNNxL1YgaHeDWih12C3jG.jpg,23.499,ja,Scripted,24,3,https://onepunchman-anime.net/,Makoto Furukawa as Saitama (voice) | Kaito Ishikawa as Genos (voice) | Hiroki Yasumoto as King (voice) | Kazuhiro Yamaji as Silverfang (voice) | Yuichi Nakamura as License-less Rider (voice) | Kenjiro Tsuda as Atomic Samurai (voice) | Aoi Yuki as Terrible Tornado (voice) | Saori Hayami as Hellish Blizzard (voice) | Hikaru Midorikawa as Garou (voice),Yoshio Ookouchi (Director of Photography) | Sota Sato (Producer) | Chinatsu Matsui (Producer) | Makoto Miyazaki (Original Music Composer),Opening | THE HERO!! Set Fire to the Furious Fist - JAM Project [CC] (Opening Credits): atxYe-nOa9w | Official Trailer (Trailer): 2JAElThbKrI | Official Trailer (Trailer): Poo5lqoWSGw
210945,Onimusha,Ended,2023-11-02,0,"With a demonic, soul-consuming weapon in hand, can a legendary swordsman and a samurai brotherhood defeat a bloodthirsty zombie uprising?",7.706,68,"Animation, Action & Adventure, Sci-Fi & Fantasy","based on video game, zombie apocalypse, anime, original net animation (ona)",鬼武者,/lfRmDHegR8OpU3859lBz9YHgD79.jpg,/7HNkjJlC3Vk6hQ4zMAJC2CcGqMO.jpg,2.1249,ja,Miniseries,8,1,https://www.netflix.com/title/81153116,Akio Otsuka as Musashi Miyamoto (voice) | Hochu Otsuka as Kensuke Matsui (voice) | Daiki Yamashita as Sahei (voice) | Subaru Kimura as Goro-Maru (voice) | Katsuyuki Konishi as Heikuro (voice) | Kazuyuki Okitsu as Kaizen (voice) | Makoto Furukawa as Gensai (voice) | Aya Yamane as Sayo (voice) | Ryohei Kimura as Iemon (voice) | Toshihiko Seki as Kojiro Sasaki (voice),Koji Endo (Original Music Composer) | Naotaka Watanabe (Director of Photography),Exclusive Clip [Subtitled] (Clip): oLImmX0tNHQ | Official Teaser [Subtitled] (Teaser): p4dzlo9r4TA | Official Trailer [Subtitled] (Trailer): -1wsUxg68Ek
223121,Ooku The Inner Chambers,Ended,2023-06-29,0,"In an alternate history where the male population is nearly decimated, eligible men serve as concubines to the woman shogun inside the walls of the Ooku.",7.6,42,"Animation, Drama, Sci-Fi & Fantasy","romance, alternate history, based on manga, plague, edo period, shoujo, anime, male harem",大奥,/elhdgeFlJ4jvUGzaVEMweGY9vFS.jpg,/1fCFFQyUl29WiVVPW1IUw5QLMxu.jpg,2.3607,ja,Scripted,10,1,https://www.netflix.com/title/81464005,Mamoru Miyano as Madenokōji Arikoto (voice) | Eriko Matsui as Tokugawa Iemitsu (voice) | Yuki Kaji as Gyokuei (voice) | Kikuko Inoue as Lady Kasuga (voice) | Jun Fukuyama as Sutezō (voice) | Tomokazu Seki as Mizuno Yūnoshin (voice) | Miyuki Satou as O-Nobu (voice) | Sanae Kobayashi as Tokugawa Yoshimune (voice) | Hitoshi Kubota as Narrator (voice),Kenji Kawai (Original Music Composer) | Akira Shimozaki (Director of Photography),Mamoru Miyano and Eriko Matsui Go Behind the Scenes [Subtitled] (Behind the Scenes): rbmjyQ-z_S4 | Official Trailer [Subtitled] (Trailer): lL2yLQtxWrw
204635,Orb On the Movements of the Earth,Ended,2024-10-05,25,"After learning heretical teachings about the Earth and the Sun, a child prodigy searches for his master's hidden research while evading the Inquisition.",8.0,28,"Animation, Drama","religion, based on manga, historical, seinen, renaissance, anime, introspective, psychological, science",チ。―地球の運動について―,/crV1eBtpI5F4nlMwzrBrh4zZuFV.jpg,/o5GDX8zmKLpOxRkBoAonoQL8gbg.jpg,6.7015,ja,Scripted,25,1,https://anime-chi.jp/,,Kensuke Ushio (Original Music Composer) | Akane Fushihara (Director of Photography) | Atsushi Osanai (Producer) | Junya Okamoto (Producer) | Kenichiro Naeshiro (Producer) | Yuki Yoshida (Producer) | Yusuke Ueno (Producer) | Yukari Yamazaki (Producer),
203737,Oshi No Ko,Returning Series,2023-04-12,0,"Dr. Goro is reborn as the son of the young starlet Ai Hoshino after her delusional stalker murders him. Now, he wants to help his new mother rise to the top, but what can a child do about the dark underbelly of the entertainment industry?",8.349,258,"Animation, Drama","trauma, reincarnation, supernatural, based on comic, revenge, based on manga, showbiz, seinen, mysterious, acting, celebrity worship, anime, idol group, music, idol",【推しの子】,/okbW9NdKRNKgIUTVA8YZAUGwIUx.jpg,/gArCVC4ML529WMCEqOXbALdQbUq.jpg,16.8861,ja,Scripted,24,1,https://ichigoproduction.com/,Takeo Otsuka as Aqua (voice) | Yurie Igoma as Ruby (voice) | Megumi Han as Kana Arima (voice) | Rumi Okubo as Memcho (voice) | Manaka Iwami as Akane Kurokawa (voice) | Kent Ito as Goro (voice) | Yumi Uchiyama as Child Aqua (voice),Hajime Kamata (Producer) | Takuya Yoshioka (Producer) | Shinpei Yamashita (Producer) | Genki Negishi (Producer) | Yosuke Aomura (Producer) | Takurou Iga (Original Music Composer) | Takafumi Kuwano (Director of Photography),Trailer 2 [Subtitled] (Trailer): FQLfj75E2JI | Trailer 1 [Subtitled] (Trailer): owauGV029V8
101972,Our Last Crusade or the Rise of a New World,Returning Series,2020-10-04,24,"For years, a great war has raged on between the scientifically advanced Empire and a paradise of witches known as the Nebulis Sovereignty. This age-old battle sets the scene for a fateful encounter between two young combatants: an imperial swordsman, Iska, and the witch princess, Aliceliese. As sworn enemies, they vow to cut each other down in order to unite their worlds, and yet Iska finds himself entranced by her beauty and righteousness, while Aliceliese is moved by his strength and resolve. In the midst of a never-ending war that forbids them from being together, they have no choice but to destroy each other-or find another way.",8.255,231,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics","witch, magic, romance, military, fantasy world, anime, based on light novel",キミと僕の最後の戦場、あるいは世界が始まる聖戦,/1VtaTXsHTRfh8m49OVJfMb4JVuh.jpg,/gjUkdl62eBtxAl4L4Xurm5UBZ0x.jpg,7.0214,ja,Scripted,24,2,https://kimisentv.com,Yusuke Kobayashi as Iska (voice) | Sora Amamiya as Aliceliese Lou Nebulis IX (voice) | Kaori Ishihara as Nene Alkastone (voice) | Nao Shiraki as Mismis Klass (voice) | Shunichi Toki as Jhin Syulargun (voice) | Yumiri Hanamori as Rin Vispose (voice) | Ayana Taketatsu as Risya In Empire (voice) | Jun Kasama as Nameless (voice) | Azumi Waki as Sisbell Lou Nebulis IX (voice) | Aya Hisakawa as Millavair Lou Nebulis VIII (voice) | Hikaru Midorikawa as Lord Mask (voice) | Konomi Kohara as Kissing Zoa Nebulis IX (voice),Kouji Sawahata (Producer) | Kanako Takahashi (Producer) | Aya Iizuka (Producer) | Kazusa Umeda (Producer) | Sora Kimura (Producer) | Kei Sazane (Novel) | Norio Fukui (Producer),Star-crossed lovers Iska and Alice must choose between loyalty and passion in this Limited Edition! (Trailer): JptZ_jglOM0 | Our Last Crusade or the Rise of a New World | Official Trailer 3 (Trailer): MvK7MmCfFTA | Our Last Crusade or the Rise of a New World | Official Trailer 2 (Trailer): K6qz1-qBZvg | Our Last Crusade or the Rise of a New World | Official Trailer (Trailer): CdNo1deW8Og
64196,Overlord,Ended,2015-07-07,24,"In the year 2138, virtual reality gaming is booming. Yggdrasil, a popular online game is quietly shut down one day. However, one player named Momonga decides to not log out. Momonga is then transformed into the image of a skeleton as ""the most powerful wizard."" The world continues to change, with non-player characters (NPCs) beginning to feel emotion. Having no parents, friends, or place in society, this ordinary young man Momonga then strives to take over the new world the game has become.",8.5,984,"Animation, Sci-Fi & Fantasy, Action & Adventure","magic, virtual reality, supernatural, game, online gaming, anime, munchkins, based on light novel",オーバーロード,/aSjpVCanDAwCopdjIgWwrxOWnWf.jpg,/q5WJxYTXNNJdEHxFCqd3S8pO4VA.jpg,21.5045,ja,Scripted,52,4,http://overlord-anime.com,Satoshi Hino as Momonga / Ains Ooal Gown (Voice) | Yumi Hara as Albedo (Voice) | Sumire Uesaka as Shalltear Bloodfallen (Voice) | Manami Numakura as Narberal Gamma (Voice) | Akeno Watanabe as Virtuous King of the Forest (Voice) | Aoi Yuki as Clementine (Voice) | Ayumu Murase as Nfirea Bareare (Voice) | Ayane Sakura as Solution Epsilon (Voice) | Emiri Kato as Aura Bella Fiora (voice) | Yumi Uchiyama as Mare Bello Fiore (voice) | Masayuki Katou as Demiurge (voice) | Kenta Miyake as Cocytus (voice) | Hiromi Igarashi as Yuri Alpha (voice) | Mikako Komatsu as Lupusregina Beta (voice) | Asami Seto as CZ2128 Delta (voice),Yoshio Watanabe (Director of Photography) | Shuji Katayama (Original Music Composer) | Kugane Maruyama (Novel),Opening | Clattanoia - OxT [Subtitled] (Opening Credits): KOWcj7XKnfQ | Overlord - Trailer (English Dubbed) (Trailer): uhlBqFj9kDw
77701,PERSONA5 the Animation,Ended,2018-04-08,24,"Ren Amamiya is about to enter his second year after transferring to Shujin Academy in Tokyo. Following a particular incident, his Persona awakens, and together with his friends, they form the “Phantom Thieves of Hearts” to reform hearts of corrupt adults by stealing the source of their distorted desires. Meanwhile, bizarre and inexplicable crimes have been popping up one after another… Living an ordinary high school life in Tokyo during the day, the group maneuvers the metropolitan city as Phantom Thieves after hours. Let the curtain rise for this grand, picaresque story!",7.7,87,"Animation, Action & Adventure, Comedy, Drama, Sci-Fi & Fantasy, Crime","supernatural, vigilante, thief, tokyo, japan, super power, based on video game, masked vigilante, talking cat, anime, japanese high school, phantom thief",PERSONA5 the Animation,/xnXLS9SPVK6jg0YNTJDGia7w1t5.jpg,/2nQJ07Fe53JKqzvebE9PpPDgkIi.jpg,9.5056,ja,Scripted,26,1,https://p5a.jp/,Jun Fukuyama as Ren Amamiya / Joker (voice) | Ikue Otani as Morgana / Mona (voice) | Mamoru Miyano as Ryuji Sakamoto / Skull (voice) | Nana Mizuki as Ann Takamaki / Panther (voice) | Tomokazu Sugita as Yusuke Kitagawa / Fox (voice) | Rina Sato as Makoto Niijima / Queen (voice) | Aoi Yuki as Futaba Sakura / Oracle (voice) | Haruka Tomatsu as Haru Okumura / Noir (voice) | Soichiro Hoshi as Goro Akechi / Crow (voice) | Aki Toyosaki as Caroline & Justine / Lavenza (voice),Kazuki Adachi (Producer) | Ken Kawakita (Producer) | Kozue Kananiwa (Producer) | Yoshikazu Tanaka (Producer) | Shoji Meguro (Original Music Composer),PERSONA5 the Animation English Dub Trailer (Trailer): NNA0jNzXzZE | Opening 2 V2 | Dark Sun - Lyn [Creditless] (Opening Credits): yH23LPDKxtM | Opening 2 | Dark Sun - Lyn (Opening Credits): tRYzbtgbY08 | Opening 1 V2 | Break In To Break Out - Lyn (Opening Credits): HU_Z8RKo_Ow | Opening 1 | Break In To Break Out - Lyn (Opening Credits): pCTY7orwI58
91997,PLUTO,Ended,2023-10-26,0,"When the world's seven most advanced robots and their human allies are murdered one by one, Inspector Gesicht soon discovers that he's also in danger.",7.896,188,"Animation, Sci-Fi & Fantasy, Mystery, Crime","artificial intelligence (a.i.), android, futuristic, mecha, based on manga, robot, seinen, murder mystery, anime, reinterpretation, psychological, astro boy, original net animation (ona), complicated",PLUTO,/agf5sETjlO35s3EDA7wwGliZ5UW.jpg,/oz3LT9glLNWpSQACnWlIYoSZA5M.jpg,7.6603,ja,Miniseries,8,1,https://pluto-anime.com,Shinshu Fuji as Gesicht (voice),Yugo Kanno (Original Music Composer) | Takashi Nagasaki (Producer) | Sumio Udagawa (Producer) | Mitsuhiro Sato (Director of Photography) | Yushi Iko (Producer) | Ge Yangqian (Producer) | Shintaro Maruyama (Producer),Shoutout From Toshihiko Seki [Subtitled] (Featurette): JX7gvIBY1Rw | Shoutout From Yoko Hikasa [Subtitled] (Featurette): S__1yBQpWbU | Shoutout From Shinshu Fuji [Subtitled] (Featurette): 77KCEZrCK_4 | Shoutout From Rio Uchida [Subtitled] (Featurette): 9egKOCnqP3U | Official Trailer [Subtitled] (Trailer): 9ez8lm9I26Y
203045,Paradox Live THE ANIMATION,Ended,2023-10-03,24,"Saturated in hip hop culture comes the birth of a new movement known as ""Phantom Live."" Each of the artists have a metal accessory known as ""Phantom Metal"" which chemically reacts to the wearer's emotions to produce an image, setting a magnificent stage for enthusiastic youths. With legendary club ""CLUB paradox"" hosting the mysterious Paradox Live, four teams: BAE, The Cat's Whiskers, cozmez and Akanyatsura each receive an invitation to participate, each with their own genre of music in a race to the top.",4.7,6,"Animation, Drama","anime, near future, battle rap, music",Paradox Live THE ANIMATION,/tlPG08mmtFPb6K0PpymddXvuzzt.jpg,/7o116hjdaWQzEaRT4SfH4F6nohN.jpg,4.0506,ja,Scripted,12,1,https://paradoxlive.jp/animation,Gakuto Kajiwara as Allen Sugasano (voice) | Ryota Takeuchi as Naoakira Saimon (voice) | Yusuke Kobayashi as Kanata Yatonokami (voice) | Takayuki Kondo as Iori Suiseki (voice) | Kensho Ono as Chisei Kuzuryu (voice) | 96neko as Anne Faulkner (voice) | Ayumu Murase as Hajun Yeon (voice),Yoichi Kurashima (Producer) | Yasuhiro Shinohara (Producer) | Emi Kashimura (Producer) | Ayu Asamizu (Producer) | Kyouka Hashimoto (Producer) | Shinji Omori (Producer) | Taku Iwasaki (Original Music Composer) | Hisashi Matsumukou (Director of Photography),Official Trailer [Subtitled] (Trailer): n5y8fnaIIRQ
46388,Persona4 the ANIMATION,Ended,2011-10-07,25,"Persona4 the ANIMATION is a television anime series produced by AIC ASTA and directed by Seiji Kishi, based on the Persona 4 video game by Atlus. The story revolves around the protagonist, Yu Narukami, who acquires a mysterious power called ""Persona"" and embarks on a journey with his new friends to uncover the truth behind a bizarre series of murders involving a distorted TV World. The series aired in Japan between October 2011 and March 2012, with a compilation film released in June 2012 and an original video animation episode released in August 2012. The series was licensed in North America by Sentai Filmworks.",7.7,34,"Animation, Sci-Fi & Fantasy, Action & Adventure, Mystery, Crime","detective, small town, supernatural, school, battle, super power, based on video game, murder mystery, anime, japanese high school",Persona4 the ANIMATION,/kg0dC0WcV5OWyViLfZueO9LnLPt.jpg,/d9hSHnUK7L9d4fExDG3EXn6JL8J.jpg,8.0463,ja,Scripted,25,1,http://www.p4a.jp/,Daisuke Namikawa as Yu Narukami (voice) | Showtaro Morikubo as Yosuke Hanamura (voice) | Yui Horie as Chie Satonaka (voice) | Ami Koshimizu as Yukiko Amagi (voice) | Tomokazu Seki as Kanji Tatsumi (voice) | Rie Kugimiya as Rise Kujikawa (voice) | Kappei Yamaguchi as Teddie (voice) | Romi Park as Naoto Shirogane (voice) | Isamu Tanonaka as Igor (voice) | Sayaka Ohara as Margaret (voice),Kazuki Adachi (Producer),Opening 1 | sky's the limit - Shihoko Hirata [Subtitled] (Opening Credits): KG-ttquM9YU | Available on DVD and Blu-Ray Jan. 9 (Trailer): PnvAj2XyL-k
22254,Phantom Requiem for the Phantom,Ended,2009-04-02,24,"Mafia is rife in America where assassinations are a regular occurrence on the streets. Inferno, a mysterious company, is behind most of these dealings through the use of their near-invincible human weapon, ""Phantom.""One day, a Japanese tourist accidentally witnesses Phantom's latest murder. Desperate to escape, the tourist hides in a secluded building. However, Phantom, revealed to be a young woman named Ein, and the leader of Inferno ""Scythe Master"" captures the tourist and brainwashes him.Given the name ""Zwei,"" this once peaceful tourist is now a puppet of Inferno with no memories. Drawn into a world of lies, deceit, and violence, Zwei must fight to survive, hopefully to one day regain his memories and escape from this world where he is constantly on the brink of death.",7.2,31,"Animation, Action & Adventure","anime, suspense",ファントム レクイエム・フォー・ザ・ファントム,/tkA2spPJbtaDvx2qz0rQC5af5HR.jpg,/1nsuwlNHIWV8xKpGigOxKoG2Jp9.jpg,6.3883,ja,Scripted,26,1,http://www.phantom-r.jp/,Miyu Irino as Zwei (voice) | Ayahi Takagaki as Ein (voice) | Miyuki Sawashiro as Cal (voice) | Aya Hisakawa as (voice) | Isshin Chiba as (voice) | Akeno Watanabe as (voice) | Tomoyuki Shimura as (voice) | Ami Koshimizu as (voice),Kenji Takehara (Director of Photography) | Yosuke Kuroda (Writer) | Koichi Mashimo (Director) | Masumi Itou (Original Music Composer),
80652,Pokemon,Ended,2015-10-04,30,Japanese variety show about everything Pokémon.,8.0,2,"Comedy, Family",variety show,ポケモンの家あつまる？,/7bXFubYGZI6TVRofCdyiZcNdBgJ.jpg,/hOhEURIRevlcintg1E6Ofv0G4hg.jpg,44.3688,ja,Scripted,332,1,http://www.tv-tokyo.co.jp/anime/pokenchi/,Abareru-kun as Self - Host | Shoko Nakagawa as Self - Host | Rinka Otani as Self - Host | Hyadain as Self - Host,,
261298,Possibly the Greatest Alchemist of All Time,Ended,2025-01-08,24,"Iruma Takumi finds himself caught up in a hero summoning, even though he’s not a hero. Summoned by mistake to Mildgard, a fantasy world of swords and magic, Takumi is given a chance to start over. Though he dreams of a peaceful life, the goddess Nolyn grants him “alchemy,” an ultra-powerful skill that allows him to create anything from holy swords to flying ships. His reluctant adventure begins!",7.6,17,"Animation, Sci-Fi & Fantasy, Action & Adventure","magic, slice of life, alchemy, anime, isekai, person in a strange world, based on light novel, overpowered protagonist",いずれ最強の錬金術師？,/4TyTS9O7ECH3mXpazQ6GpJXCqNm.jpg,/qDQt2pdwyWEWWWTBVBDo2UhYODc.jpg,42.4922,ja,Scripted,12,1,https://izuresaikyo-pr.com,Shogo Sakata as Takumi Iruma (voice) | Ai Kayano as Sofia Sylphid (voice) | Nao Toyama as Maria (voice) | Afumi Hashi as Maple / Kaede (voice) | Sora Amamiya as Megami  / Goddess Nolyn (voice) | Nene Hieda as Reyva (voice) | Nobuo Tobita as Papek (voice) | Kikuko Inoue as Mulan (voice) | Moeka Koizumi as Máni (voice),Kenji Takehara (Director of Photography) | Hiroshi Nakamura (Original Music Composer) | Kogitsunemaru (Novel) | Chiho Shibayama (Producer) | 桑原和也 (Producer) | Takeru Yago (Producer),
224753,Pseudo Harem,Ended,2024-07-05,24,"Eiji Kitahama joins the drama club with dreams of having a harem like the ones from his favorite manga. Rin Nanakura, an underclassman, finds herself crushing hard on Eiji, and tries on different personas in his presence to win him over. No matter how she acts, one thing is certain—her feelings for Eiji continue to grow stronger. Will she ever be able to tell him the truth and be herself?",8.16,25,"Animation, Comedy","high school, romcom, romance, slice of life, based on manga, shounen, acting, anime, japanese high school, comedy, romantic",疑似ハーレム,/2qk71WwLTwKUjORZTdlMWpkLngp.jpg,/O73v49LoRycd7wv3Eme7heciZv.jpg,4.2429,ja,Scripted,12,1,https://gijiharem.com,Nobuhiko Okamoto as Eiji Kitahama (voice) | Saori Hayami as Rin Nanakura (voice) | Mai Narumi as Ayaka Nanakura (voice) | Junichi Suwabe as Motokuni Nakayama (voice) | Koji Yusa as Tsuguto 'Tsu-chan' Iwata (voice) | Maria Abo as Megu (voice) | Minako Sato as Kiri Shirasawa (voice),Takeshi Watanabe (Original Music Composer) | Kei Machida (Director of Photography) | Takanori Matsuoka (Producer) | Shinji Omori (Producer),
43865,Psycho Pass,Ended,2012-10-12,28,"Psycho-Pass is set in a futuristic era in Japan where the Sibyl System, a powerful network of psychometric scanners, actively measures the biometrics of its citizens' minds. The resulting assessment is called a Psycho-Pass. When the calculated likelihood of an individual committing a crime, measured by the Crime Coefficient index, exceeds an accepted threshold, he or she is pursued, apprehended, and either arrested or decomposed by the field officers of the Crime Investigation Department of the Public Safety Bureau.",7.8,403,"Animation, Crime, Sci-Fi & Fantasy, Action & Adventure","japan, detective, future, dystopia, police, gore, cyberpunk, gunfight, torture, terrorism, criminal, xenophobia, angst, zero to hero, seinen, anime, psychological, suspense",PSYCHO-PASS サイコパス,/xHFMsGXdjXJDXMQvHhh7owu7TGr.jpg,/2HtnTJLs3CDUTu6ug8rib5vNnU2.jpg,16.352,ja,Scripted,41,3,https://psycho-pass.com,Yuki Kaji as Shindou Arata | Kana Hanazawa as Akane Tsunemori (voice) | Yuichi Nakamura as Kei Mikhail Ignatov | Tomokazu Seki as Shinya Kogami (voice) | Takahiro Sakurai as Sho Hinakawa (voice) | Ayane Sakura as Mika Shimotsuki (voice) | Miyuki Sawashiro as Shion Karanomori (voice),,https://www.youtube.com/watch?v=kwmXh1IzV3g (Trailer): YzuJnyebc40
222925,Quality Assurance in Another World,Ended,2024-07-06,0,"When a dragon attacks a peaceful village, it’s not the beast that perplexes resident Nikola, but the man who comes to their aid. Haga, member of a secret royal team of investigators, intrigues her with his eccentric ways. It may be due to the fact he’s a real-life QA debugger and this world is a VR game! With Haga by her side, Nikola’s inspired to venture out and learn her world’s true nature.",6.9,8,"Animation, Sci-Fi & Fantasy, Comedy","based on manga, anime",この世界は不完全すぎる,/toNVPhr8BpCbJ4LUGdiOGJpcy80.jpg,/hrX0xZNEN4E9klCSDYS5xpZRuFm.jpg,1.592,ja,Scripted,13,1,https://konofuka.com/,Kaito Ishikawa as Haga (voice) | Hinaki Yano as Nikola (voice),Yoichi Sekine (Producer),Official Trailer 2 [Subtitled] (Trailer): zRBgezLwtdE | Official Trailer [Subtitled] (Trailer): CLUJuMUlDhw
